epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
220,0.000899,7.7896,0.4422,0.8567,0.5972,57,47,8,1,1,0.5502,0.8253,0.0408
221,0.000891,7.8125,0.4425,0.8642,0.5936,57,47,8,1,1,,,
222,0.000883,7.8731,0.4491,0.8605,0.5962,57,46,9,1,1,,,
223,0.000875,7.7946,0.4419,0.8637,0.5955,57,46,9,1,1,,,
224,0.000867,7.7713,0.4425,0.8556,0.5972,57,46,8,1,1,,,
225,0.000859,7.7431,0.4390,0.8609,0.5944,57,46,8,1,1,0.5458,0.8325,0.0413
226,0.000851,7.7379,0.4381,0.8639,0.5973,58,47,8,1,1,,,
227,0.000843,7.7259,0.4367,0.8668,0.5969,58,47,9,1,1,,,
228,0.000835,7.7619,0.4425,0.8584,0.5963,58,47,8,1,1,,,
229,0.000828,7.6847,0.4363,0.8578,0.5974,58,47,9,1,1,,,
230,0.000820,7.7521,0.4420,0.8597,0.5944,59,48,9,1,1,0.5539,0.8323,0.0411
231,0.000812,7.7962,0.4463,0.8598,0.5969,58,47,9,1,1,,,
232,0.000804,7.7044,0.4395,0.8566,0.5955,58,48,8,1,1,,,
233,0.000796,7.7693,0.4440,0.8625,0.5980,59,48,9,1,1,,,
234,0.000789,7.6914,0.4400,0.8537,0.5995,57,46,8,1,1,,,
235,0.000781,7.7372,0.4449,0.8522,0.5969,56,46,8,1,1,0.5514,0.8279,0.0409
