epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
323,0.000079,2.7828,0.1549,0.3858,0.5462,28,27,1,0,0,,,
324,0.000076,2.8028,0.1575,0.3857,0.5486,28,27,1,0,0,,,
325,0.000073,2.7804,0.1557,0.3837,0.5462,28,27,1,0,0,0.3783,0.6216,0.0423
326,0.000069,2.7072,0.1489,0.3791,0.5505,28,27,1,0,0,,,
327,0.000066,2.8098,0.1577,0.3871,0.5484,28,27,1,0,0,,,
328,0.000063,2.7861,0.1548,0.3869,0.5446,28,27,1,0,0,,,
329,0.000061,2.7193,0.1516,0.3765,0.5480,28,27,1,0,0,,,
330,0.000058,2.7283,0.1499,0.3823,0.5465,28,26,1,0,0,0.3841,0.6325,0.0419
331,0.000055,2.7546,0.1508,0.3870,0.5450,29,28,1,0,0,,,
332,0.000053,2.7461,0.1523,0.3819,0.5501,28,27,1,0,0,,,
333,0.000050,2.7397,0.1495,0.3859,0.5447,28,27,1,0,0,,,
334,0.000048,2.7440,0.1507,0.3845,0.5457,28,27,1,0,0,,,
335,0.000046,2.7614,0.1533,0.3837,0.5493,28,27,1,0,0,0.3820,0.6306,0.0421
336,0.000044,2.7165,0.1516,0.3759,0.5487,28,27,1,0,0,,,
337,0.000042,2.7105,0.1475,0.3825,0.5467,28,27,1,0,0,,,
338,0.000041,2.7553,0.1525,0.3838,0.5469,28,27,1,0,0,,,
339,0.000039,2.7384,0.1519,0.3807,0.5487,28,26,1,0,0,,,
340,0.000038,2.7344,0.1502,0.3832,0.5490,28,27,1,0,0,0.3843,0.6320,0.0420
341,0.000036,2.7425,0.1530,0.3796,0.5496,28,26,1,0,0,,,
342,0.000035,2.7550,0.1521,0.3846,0.5486,28,27,1,0,0,,,
343,0.000034,2.7384,0.1527,0.3793,0.5490,28,27,1,0,0,,,
344,0.000033,2.7577,0.1533,0.3829,0.5506,28,27,1,0,0,,,
345,0.000032,2.7290,0.1508,0.3806,0.5508,28,27,1,0,0,0.3796,0.6269,0.0422
346,0.000032,2.7506,0.1512,0.3852,0.5476,28,27,1,0,0,,,
347,0.000031,2.7692,0.1526,0.3872,0.5483,28,27,1,0,0,,,
348,0.000031,2.7221,0.1516,0.3772,0.5497,28,27,1,0,0,,,
349,0.000030,2.7209,0.1500,0.3803,0.5484,28,27,1,0,0,,,
350,0.000030,2.7296,0.1525,0.3774,0.5506,28,26,1,0,0,0.3791,0.6290,0.0421
