epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
145,0.001244,4.3917,0.3201,0.4578,0.5452,26,23,2,0,0,0.2427,0.4451,0.0339
146,0.001225,4.3592,0.3157,0.4584,0.5439,26,23,2,0,0,,,
147,0.001206,4.3721,0.3149,0.4633,0.5412,26,24,2,0,0,,,
148,0.001187,4.2924,0.3080,0.4571,0.5453,26,23,2,0,0,,,
149,0.001168,4.3052,0.3100,0.4562,0.5472,26,23,2,0,0,,,
150,0.001149,4.3031,0.3096,0.4565,0.5459,26,23,2,0,0,0.2878,0.5069,0.0355
151,0.001131,2.9992,0.1739,0.4021,0.5334,28,27,1,0,0,,,
152,0.001112,2.9582,0.1687,0.4021,0.5316,28,27,1,0,0,,,
153,0.001093,3.0128,0.1729,0.4074,0.5323,28,27,1,0,0,,,
154,0.001075,2.9794,0.1707,0.4034,0.5322,28,27,1,0,0,,,
155,0.001056,2.9527,0.1689,0.4004,0.5335,28,27,1,0,0,0.2915,0.5276,0.0332
156,0.001038,3.0535,0.1742,0.4149,0.5317,28,27,1,0,0,,,
157,0.001019,2.9959,0.1723,0.4044,0.5366,28,27,1,0,0,,,
158,0.001001,3.0161,0.1746,0.4049,0.5331,28,27,1,0,0,,,
159,0.000983,2.9601,0.1694,0.4013,0.5362,28,27,1,0,0,,,
160,0.000965,2.9886,0.1739,0.3994,0.5335,28,26,1,0,0,0.3027,0.5330,0.0348
161,0.000947,2.9987,0.1719,0.4058,0.5329,28,27,1,0,0,,,
162,0.000929,2.9479,0.1675,0.4021,0.5329,28,27,1,0,0,,,
163,0.000911,2.9699,0.1715,0.3995,0.5350,28,27,1,0,0,,,
164,0.000893,3.0001,0.1736,0.4028,0.5364,28,26,1,0,0,,,
165,0.000876,2.9629,0.1689,0.4029,0.5358,28,27,1,0,0,0.3117,0.5541,0.0360
166,0.000858,2.9317,0.1673,0.3983,0.5341,28,27,1,0,0,,,
167,0.000841,2.9406,0.1676,0.4000,0.5351,28,27,1,0,0,,,
168,0.000824,2.9164,0.1662,0.3967,0.5376,28,27,1,0,0,,,
169,0.000806,2.9403,0.1705,0.3941,0.5405,28,26,1,0,0,,,
170,0.000789,2.9658,0.1699,0.4016,0.5378,28,26,1,0,0,0.3447,0.6003,0.0384
171,0.000773,2.9673,0.1705,0.4009,0.5398,28,27,1,0,0,,,
172,0.000756,2.9678,0.1706,0.4008,0.5387,28,27,1,0,0,,,
173,0.000739,2.9089,0.1647,0.3978,0.5361,28,27,1,0,0,,,
174,0.000723,2.9656,0.1696,0.4021,0.5364,28,27,1,0,0,,,
175,0.000706,2.9089,0.1648,0.3977,0.5370,28,27,1,0,0,0.3510,0.6229,0.0359
176,0.000690,2.9173,0.1642,0.4009,0.5383,28,26,1,0,0,,,
177,0.000674,2.9110,0.1677,0.3923,0.5359,28,27,1,0,0,,,
178,0.000658,2.9015,0.1631,0.3991,0.5344,28,27,1,0,0,,,
179,0.000642,2.9021,0.1638,0.3979,0.5367,28,27,1,0,0,,,
180,0.000626,2.8866,0.1645,0.3927,0.5411,28,26,1,0,0,0.3604,0.6118,0.0366
181,0.000611,2.9031,0.1633,0.3991,0.5399,28,27,1,0,0,,,
182,0.000596,2.8942,0.1665,0.3905,0.5396,28,27,1,0,0,,,
183,0.000580,2.9437,0.1676,0.4007,0.5403,28,27,1,0,0,,,
184,0.000565,2.9174,0.1655,0.3984,0.5367,29,27,1,0,0,,,
185,0.000551,2.9281,0.1679,0.3962,0.5411,29,27,1,0,0,0.3498,0.5820,0.0369
186,0.000536,2.9181,0.1677,0.3941,0.5402,28,27,1,0,0,,,
187,0.000521,2.9025,0.1654,0.3949,0.5398,29,27,1,0,0,,,
188,0.000507,2.8914,0.1647,0.3934,0.5373,28,27,1,0,0,,,
189,0.000493,2.9080,0.1652,0.3965,0.5392,28,27,1,0,0,,,
190,0.000479,2.8896,0.1646,0.3932,0.5372,28,27,1,0,0,0.3705,0.6184,0.0371
191,0.000465,2.9132,0.1662,0.3958,0.5412,28,27,1,0,0,,,
192,0.000451,2.8569,0.1600,0.3942,0.5362,29,27,1,0,0,,,
193,0.000438,2.9025,0.1652,0.3952,0.5399,28,27,1,0,0,,,
194,0.000425,2.8993,0.1647,0.3955,0.5404,28,27,1,0,0,,,
195,0.000411,2.8721,0.1629,0.3921,0.5406,28,27,1,0,0,0.3654,0.6218,0.0365
196,0.000399,2.8622,0.1638,0.3879,0.5427,28,27,1,0,0,,,
197,0.000386,2.8837,0.1651,0.3907,0.5388,28,27,1,0,0,,,
198,0.000373,2.8769,0.1634,0.3925,0.5425,28,27,1,0,0,,,
199,0.000361,2.8645,0.1629,0.3903,0.5415,28,27,1,0,0,,,
200,0.000349,2.8641,0.1631,0.3898,0.5388,28,27,1,0,0,0.3699,0.6205,0.0380
201,0.000337,2.8423,0.1613,0.3880,0.5420,28,27,1,0,0,,,
202,0.000325,2.8929,0.1645,0.3943,0.5407,28,27,1,0,0,,,
203,0.000314,2.8845,0.1650,0.3910,0.5413,28,27,1,0,0,,,
204,0.000302,2.8799,0.1645,0.3910,0.5415,28,27,1,0,0,,,
205,0.000291,2.8824,0.1652,0.3902,0.5404,29,27,1,0,0,0.3660,0.6197,0.0375
206,0.000280,2.8860,0.1647,0.3921,0.5422,28,27,1,0,0,,,
207,0.000270,2.8580,0.1599,0.3946,0.5407,28,27,1,0,0,,,
208,0.000259,2.8287,0.1578,0.3916,0.5429,27,26,1,0,0,,,
209,0.000249,2.8474,0.1620,0.3879,0.5423,28,27,1,0,0,,,
210,0.000239,2.8542,0.1620,0.3895,0.5422,28,27,1,0,0,0.3669,0.6153,0.0394
211,0.000229,2.8340,0.1583,0.3918,0.5393,29,27,1,0,0,,,
212,0.000219,2.8323,0.1590,0.3901,0.5439,28,27,1,0,0,,,
213,0.000210,2.8855,0.1648,0.3917,0.5421,28,26,1,0,0,,,
214,0.000201,2.8561,0.1608,0.3925,0.5404,29,27,1,0,0,,,
215,0.000192,2.8284,0.1582,0.3908,0.5428,28,26,1,0,0,0.3753,0.6300,0.0396
216,0.000183,2.8508,0.1608,0.3912,0.5420,28,27,1,0,0,,,
217,0.000175,2.8178,0.1577,0.3890,0.5402,28,27,1,0,0,,,
218,0.000166,2.8725,0.1621,0.3939,0.5456,28,27,1,0,0,,,
219,0.000158,2.8568,0.1619,0.3904,0.5438,28,27,1,0,0,,,
220,0.000151,2.8530,0.1627,0.3878,0.5428,28,27,1,0,0,0.3673,0.6093,0.0396
221,0.000143,2.8592,0.1619,0.3910,0.5420,28,27,1,0,0,,,
222,0.000136,2.8210,0.1575,0.3902,0.5422,28,27,1,0,0,,,
223,0.000129,2.8419,0.1611,0.3884,0.5440,28,27,1,0,0,,,
224,0.000122,2.8095,0.1583,0.3858,0.5452,28,27,1,0,0,,,
225,0.000115,2.8338,0.1599,0.3886,0.5430,28,26,1,0,0,0.3694,0.6064,0.0406
226,0.000109,2.7948,0.1582,0.3822,0.5442,28,26,1,0,0,,,
227,0.000103,2.8161,0.1579,0.3882,0.5435,29,27,1,0,0,,,
228,0.000097,2.8390,0.1597,0.3903,0.5436,28,27,1,0,0,,,
229,0.000091,2.8160,0.1568,0.3903,0.5410,28,27,1,0,0,,,
230,0.000086,2.8482,0.1606,0.3908,0.5417,28,27,1,0,0,0.3711,0.6112,0.0407
231,0.000081,2.8352,0.1612,0.3864,0.5457,28,27,1,0,0,,,
232,0.000076,2.8248,0.1586,0.3890,0.5426,28,27,1,0,0,,,
233,0.000071,2.8194,0.1568,0.3913,0.5392,28,26,1,0,0,,,
234,0.000067,2.8274,0.1579,0.3910,0.5422,28,27,1,0,0,,,
235,0.000062,2.8375,0.1574,0.3946,0.5419,28,27,1,0,0,0.3728,0.6188,0.0401
236,0.000059,2.8413,0.1616,0.3870,0.5461,28,27,1,0,0,,,
237,0.000055,2.8131,0.1561,0.3911,0.5418,28,27,1,0,0,,,
238,0.000051,2.7913,0.1561,0.3856,0.5432,28,27,1,0,0,,,
239,0.000048,2.8209,0.1578,0.3896,0.5420,28,27,1,0,0,,,
240,0.000045,2.8475,0.1631,0.3856,0.5443,28,26,1,0,0,0.3724,0.6178,0.0398
241,0.000043,2.8449,0.1617,0.3878,0.5417,28,27,1,0,0,,,
242,0.000040,2.7972,0.1565,0.3862,0.5419,28,27,1,0,0,,,
243,0.000038,2.8401,0.1600,0.3899,0.5457,28,27,1,0,0,,,
244,0.000036,2.8033,0.1564,0.3879,0.5418,28,27,1,0,0,,,
245,0.000035,2.8368,0.1593,0.3906,0.5431,28,27,1,0,0,0.3717,0.6137,0.0404
246,0.000033,2.8454,0.1599,0.3916,0.5430,28,27,1,0,0,,,
247,0.000032,2.8305,0.1629,0.3818,0.5447,28,27,1,0,0,,,
248,0.000031,2.7605,0.1538,0.3826,0.5441,28,27,1,0,0,,,
249,0.000031,2.8081,0.1574,0.3872,0.5448,28,27,1,0,0,,,
250,0.000030,2.8361,0.1610,0.3870,0.5418,29,27,1,0,0,0.3719,0.6174,0.0402
